node,operon,q_value
node16,PA4810;PA4811;PA4812,0.006410257
node16,PA4557;PA4558;PA4559;PA4560;PA4561,0.014373717
node16,PA2967;PA2968;PA2969;PA2970;PA2971,0.010940919
node16,PA1547;PA1548;PA1549;PA1550;PA1551,0.013513514
node16,PA2007;PA2008;PA2009,0
node16,PA4479;PA4480;PA4481,0.002169197
node16,PA4964;PA4965;PA4966;PA4967;PA4968,0.012195122
node16,PA2903;PA2904;PA2905;PA2906,0.006593407
node16,PA3633;PA3634;PA3635;PA3636;PA3637,0.027542373
node16,PA0386;PA0387;PA0388,0.006521739
node16,PA2911;PA2912;PA2913;PA2914,0.020661157
node16,PA5562;PA5563;PA5564;PA5565,0.029850746
node16,PA1632;PA1633;PA1634;PA1635,0.023861172
node16,PA3911;PA3912;PA3913,0.005952381
node16,PA4684;PA4685;PA4686,0.004424779
node16,PA4237;PA4238;PA4239;PA4240;PA4241,0.014830508
node16,PA4744;PA4745;PA4746,0.010660981
node16,PA4457;PA4458;PA4459;PA4460;PA4461,0.022633744
node16,PA4854;PA4855;PA4856,0.020366598
node16,PA3116;PA3117;PA3118;PA3119,0.031185031
node16,PA3181;PA3182;PA3183,0.02258727
node16,PA4846;PA4847;PA4848,0.021929825
node16,PA5216;PA5217;PA5218,0.026143791
node16,PA2247;PA2248;PA2249;PA2250,0.02886598
node16,PA4452;PA4453;PA4454;PA4455;PA4456,0.047717843
node16,PA2365;PA2366;PA2367;PA2368;PA2369;PA2370;PA2371;PA2372,0
node16,PA4299;PA4300;PA4301;PA4302;PA4303;PA4304;PA4305,0
node16,PA0681;PA0682;PA0683;PA0684;PA0685;PA0686;PA0687,0
node16,PA2084;PA2085;PA2086;PA2087;PA2088,0
node16,PA3250;PA3251;PA3252;PA3253;PA3254;PA3255,0
node16,PA3515;PA3516;PA3517;PA3518;PA3519,0
node16,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0.001865672
node16,PA0105;PA0106;PA0107;PA0108,0
node16,PA1874;PA1875;PA1876;PA1877,0
node16,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0.006097561
node16,PA1985;PA1986;PA1987;PA1988;PA1989;PA1990,0.011214953
node16,PA4651;PA4652;PA4653,0
node16,PA1246;PA1247;PA1248,0
node16,PA4648;PA4649;PA4650,0
node16,PA2259;PA2260;PA2261;PA2262;PA2263,0.009276438
node16,PA2338;PA2339;PA2340;PA2341;PA2342;PA2343;PA2344,0.011342155
node16,PA0696;PA0697;PA0698;PA0699;PA0700;PA0701,0.008960574
node16,PA0617;PA0618;PA0619;PA0620;PA0621,0.001923077
node16,PA3327;PA3328;PA3329;PA3330;PA3331;PA3332;PA3333;PA3334,0.025440313
node16,PA5157;PA5158;PA5159;PA5160,0.009259259
node16,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0.021484375
node16,PA3024;PA3025;PA3026,0
node16,PA4891;PA4892;PA4893;PA4894,0.011406845
node16,PA0720;PA0721;PA0722;PA0723,0.006198347
node16,PA1172;PA1173;PA1174;PA1175;PA1176;PA1177,0.018348623
node16,PA4345;PA4346;PA4347;PA4348,0.003960396
node16,PA0586;PA0587;PA0588,0.00952381
node16,PA4908;PA4909;PA4910;PA4911;PA4912,0.02757353
node16,PA2327;PA2328;PA2329;PA2330;PA2331,0.025688073
node16,PA2597;PA2598;PA2599;PA2600,0.015355086
node16,PA2699;PA2700;PA2701,0.003875969
node16,PA3404;PA3405;PA3406,0.004048583
node16,PA3232;PA3233;PA3234;PA3235,0.018621974
node16,PA2066;PA2067;PA2068;PA2069,0.023679417
node16,PA0821;PA0822;PA0823;PA0824,0.028688524
node16,PA2301;PA2302;PA2303;PA2304;PA2305,0.017953321
node16,PA2360;PA2361;PA2362;PA2363;PA2364,0.021653544
node16,PA5384;PA5385;PA5386;PA5387;PA5388,0.03696498
node16,PA0112;PA0113;PA0114,0.021194605
node16,PA3935;PA3936;PA3937;PA3938,0.02079395
node16,PA3447;PA3448;PA3449,0.011406845
node17,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0
node17,PA3441;PA3442;PA3443;PA3444;PA3445,0
node17,PA2365;PA2366;PA2367;PA2368;PA2369;PA2370;PA2371;PA2372,0
node17,PA3515;PA3516;PA3517;PA3518;PA3519,0
node17,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0
node17,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0
node17,PA4908;PA4909;PA4910;PA4911;PA4912,0
node17,PA4191;PA4192;PA4193;PA4194;PA4195,0
node17,PA3935;PA3936;PA3937;PA3938,0
node17,PA2084;PA2085;PA2086;PA2087;PA2088,0
node17,PA1060;PA1061;PA1062;PA1063,0
node17,PA2292;PA2293;PA2294;PA2295;PA2296,0
node17,PA2597;PA2598;PA2599;PA2600,0
node17,PA0105;PA0106;PA0107;PA0108,0
node17,PA2307;PA2308;PA2309;PA2310,0
node17,PA0280;PA0281;PA0282,0
node17,PA1211;PA1212;PA1213;PA1214;PA1215,0.012320329
node17,PA3703;PA3704;PA3705;PA3706;PA3707;PA3708,0.00422833
node17,PA2089;PA2090;PA2091;PA2092,0.006263048
node17,PA3181;PA3182;PA3183,0
node17,PA0500;PA0501;PA0502;PA0503;PA0504,0.012121212
node17,PA2231;PA2232;PA2233;PA2234;PA2235;PA2236;PA2237;PA2238;PA2239;PA2240;PA2241,0.009111618
node17,PA3447;PA3448;PA3449,0
node17,PA0197;PA0198;PA0199,0
node17,PA3186;PA3187;PA3188;PA3189;PA3190,0.021653544
node17,PA1172;PA1173;PA1174;PA1175;PA1176;PA1177,0.016632017
node17,PA2605;PA2606;PA2607;PA2608;PA2609,0.01968504
node17,PA3191;PA3192;PA3193,0.004291846
node17,PA3116;PA3117;PA3118;PA3119,0.011976048
node17,PA3232;PA3233;PA3234;PA3235,0.027542373
node17,PA3757;PA3758;PA3759;PA3760;PA3761,0.016032064
node17,PA2536;PA2537;PA2538;PA2539;PA2540,0.03420523
node17,PA4754;PA4755;PA4756;PA4757;PA4758,0.03187251
node17,PA5101;PA5102;PA5103,0.026639344
node17,PA4273;PA4274;PA4275;PA4276,0.0234375
node17,PA3498;PA3499;PA3500;PA3501;PA3502;PA3503,0.04684318
node17,PA0926;PA0927;PA0928,0.024048096
node17,PA5376;PA5377;PA5378,0.033542976
node17,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node17,PA3870;PA3871;PA3872;PA3873;PA3874;PA3875;PA3876;PA3877,0
node17,PA5553;PA5554;PA5555;PA5556;PA5557;PA5558;PA5559;PA5560;PA5561,0
node17,PA3552;PA3553;PA3554;PA3555;PA3556;PA3557;PA3558;PA3559,0.001919386
node17,PA2011;PA2012;PA2013;PA2014;PA2015,0
node17,PA4467;PA4468;PA4469;PA4470;PA4471,0
node17,PA4222;PA4223;PA4224;PA4225;PA4226,0.001872659
node17,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0.005576208
node17,PA3391;PA3392;PA3393;PA3394;PA3395;PA3396,0
node17,PA4228;PA4229;PA4230;PA4231,0
node17,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0.007648184
node17,PA3904;PA3905;PA3906;PA3907;PA3908,0
node17,PA3362;PA3363;PA3364;PA3365;PA3366,0.00754717
node17,PA2110;PA2111;PA2112;PA2113;PA2114,0.006085193
node17,PA2552;PA2553;PA2554;PA2555,0
node17,PA2247;PA2248;PA2249;PA2250,0.001976285
node17,PA1656;PA1657;PA1658;PA1659,0.002008032
node17,PA1664;PA1665;PA1666;PA1667;PA1668;PA1669;PA1670;PA1671,0.009469697
node17,PA4863;PA4864;PA4865;PA4866;PA4867;PA4868,0.005504587
node17,PA4406;PA4407;PA4408;PA4409;PA4410;PA4411;PA4412;PA4413;PA4414;PA4415;PA4416;PA4417;PA4418;PA4419;PA4420;PA4421,0.014362657
node17,PA0026;PA0027;PA0028,0
node17,PA1547;PA1548;PA1549;PA1550;PA1551,0.005802708
node17,PA2007;PA2008;PA2009,0
node17,PA2411;PA2412;PA2413,0
node17,PA2493;PA2494;PA2495,0
node17,PA3911;PA3912;PA3913,0
node17,PA1661;PA1662;PA1663,0.006224067
node17,PA1477;PA1478;PA1479;PA1480;PA1481;PA1482;PA1483,0.025925925
node17,PA0628;PA0629;PA0630;PA0631;PA0632,0.027777778
node17,PA4357;PA4358;PA4359,0.001879699
node17,PA2393;PA2394;PA2395,0.002004008
node17,PA1555;PA1555.1;PA1556;PA1557,0.001992032
node17,PA1246;PA1247;PA1248,0.002012072
node17,PA5170;PA5171;PA5172;PA5173,0.023952097
node17,PA0523;PA0524;PA0525,0.009469697
node17,PA3281;PA3282;PA3283;PA3284,0.0295858
node17,PA5360;PA5361;PA5362,0.02131783
node17,PA5161;PA5162;PA5163;PA5164;PA5165;PA5166,0.05
node17,PA4354;PA4355;PA4356,0.013435701
node17,PA5365;PA5366;PA5367;PA5368,0.02330097
node17,PA3607;PA3608;PA3609;PA3610,0.03522505
node17,PA0260;PA0261;PA0262,0.013916501
node18,PA4250;PA4251;PA4252;PA4253;PA4254;PA4255;PA4256;PA4257;PA4258;PA4259;PA4260;PA4261;PA4262;PA4263;PA4264,0
node18,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0
node18,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0
node18,PA1690;PA1691;PA1692;PA1693;PA1694;PA1695;PA1696;PA1697,0.002109705
node18,PA3552;PA3553;PA3554;PA3555;PA3556;PA3557;PA3558;PA3559,0
node18,PA3542;PA3543;PA3544;PA3545;PA3546;PA3547,0
node18,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0.004301075
node18,PA4759;PA4760;PA4761;PA4762,0
node18,PA4618;PA4619;PA4620;PA4621,0
node18,PA4242;PA4243;PA4244;PA4245;PA4246;PA4247;PA4248;PA4249,0.004132231
node18,PA5562;PA5563;PA5564;PA5565,0.002024292
node18,PA2512;PA2513;PA2514,0
node18,PA0996;PA0997;PA0998;PA0999;PA1000,0
node18,PA5053;PA5054;PA5055,0
node18,PA5539;PA5540;PA5541,0
node18,PA1172;PA1173;PA1174;PA1175;PA1176;PA1177,0.014553014
node18,PA4834;PA4835;PA4836;PA4837,0.011857707
node18,PA5534;PA5535;PA5536,0
node18,PA2434;PA2435;PA2436,0.002074689
node18,PA2507;PA2508;PA2509,0.002
node18,PA4932;PA4933;PA4934;PA4935,0.012738854
node18,PA2346;PA2347;PA2348;PA2349;PA2350;PA2351,0.033613447
node18,PA3415;PA3416;PA3417,0.001984127
node18,PA1513;PA1514;PA1515;PA1516;PA1517,0.01746725
node18,PA0105;PA0106;PA0107;PA0108,0.006198347
node18,PA3515;PA3516;PA3517;PA3518;PA3519,0.04106776
node18,PA4773;PA4774;PA4775;PA4776;PA4777,0.034883723
node18,PA4237;PA4238;PA4239;PA4240;PA4241,0.028169014
node18,PA0208;PA0209;PA0210;PA0211;PA0212;PA0213;PA0214,0.043209877
node18,PA2148;PA2149;PA2150,0.015021459
node18,PA1179;PA1180;PA1181,0.015296367
node18,PA3772;PA3773;PA3774,0.023809524
node18,PA1922;PA1923;PA1924;PA1925,0.034343433
node18,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0
node18,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node18,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node18,PA3870;PA3871;PA3872;PA3873;PA3874;PA3875;PA3876;PA3877,0
node18,PA3391;PA3392;PA3393;PA3394;PA3395;PA3396,0
node18,PA1664;PA1665;PA1666;PA1667;PA1668;PA1669;PA1670;PA1671,0
node18,PA4406;PA4407;PA4408;PA4409;PA4410;PA4411;PA4412;PA4413;PA4414;PA4415;PA4416;PA4417;PA4418;PA4419;PA4420;PA4421,0
node18,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0
node18,PA2011;PA2012;PA2013;PA2014;PA2015,0
node18,PA2110;PA2111;PA2112;PA2113;PA2114,0
node18,PA2552;PA2553;PA2554;PA2555,0
node18,PA0095;PA0096;PA0097;PA0098;PA0099;PA0100;PA0101,0
node18,PA0896;PA0897;PA0898;PA0899;PA0900;PA0901,0.00189394
node18,PA3186;PA3187;PA3188;PA3189;PA3190,0
node18,PA2066;PA2067;PA2068;PA2069,0
node18,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0.002
node18,PA5352;PA5353;PA5354;PA5355,0
node18,PA2247;PA2248;PA2249;PA2250,0
node18,PA3095;PA3096;PA3097;PA3098;PA3099;PA3100;PA3101;PA3102;PA3103,0
node18,PA1070;PA1071;PA1072;PA1073,0.004024145
node18,PA2007;PA2008;PA2009,0
node18,PA0617;PA0618;PA0619;PA0620;PA0621,0.005628518
node18,PA0523;PA0524;PA0525,0
node18,PA0794;PA0795;PA0796;PA0797,0
node18,PA0744;PA0745;PA0746;PA0747,0
node18,PA4863;PA4864;PA4865;PA4866;PA4867;PA4868,0.005870841
node18,PA4317;PA4318;PA4319;PA4320;PA4321;PA4322;PA4323,0.003898636
node18,PA0086;PA0087;PA0088;PA0089;PA0090;PA0091,0.012773722
node18,PA2536;PA2537;PA2538;PA2539;PA2540,0.01369863
node18,PA1656;PA1657;PA1658;PA1659,0.013035382
node18,PA1661;PA1662;PA1663,0
node18,PA3400;PA3401;PA3402,0
node18,PA0681;PA0682;PA0683;PA0684;PA0685;PA0686;PA0687,0.034274194
node18,PA1806;PA1807;PA1808;PA1809;PA1810;PA1811,0.0234375
node18,PA2872;PA2873;PA2874;PA2875,0.01724138
node18,PA3703;PA3704;PA3705;PA3706;PA3707;PA3708,0.042769857
node18,PA0520;PA0521;PA0522,0.014705882
node18,PA0622;PA0623;PA0624,0.005964215
node18,PA5365;PA5366;PA5367;PA5368,0.029288704
node18,PA3911;PA3912;PA3913,0.001992032
node18,PA4487;PA4488;PA4489;PA4490;PA4491;PA4492,0.033203125
node18,PA2084;PA2085;PA2086;PA2087;PA2088,0.03557312
node18,PA4651;PA4652;PA4653,0.013565891
node18,PA4222;PA4223;PA4224;PA4225;PA4226,0.034951456
node18,PA5152;PA5153;PA5154;PA5155,0.036750484
node18,PA1081;PA1082;PA1083;PA1084;PA1085;PA1086;PA1087,0.038910504
node18,PA1198;PA1199;PA1200,0.04296875
node18,PA0418;PA0419;PA0420,0.03557312
node18,PA4705;PA4706;PA4707;PA4708;PA4709,0.0390625
node18,PA3220;PA3221;PA3222,0.03373016
node19,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node19,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0
node19,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node19,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0
node19,PA0636;PA0637;PA0638;PA0639;PA0640,0
node19,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0.002183406
node19,PA3498;PA3499;PA3500;PA3501;PA3502;PA3503,0.003984064
node19,PA0628;PA0629;PA0630;PA0631;PA0632,0
node19,PA2154;PA2155;PA2156;PA2157;PA2158;PA2159,0.004115226
node19,PA1547;PA1548;PA1549;PA1550;PA1551,0.012987013
node19,PA2493;PA2494;PA2495,0
node19,PA1555;PA1555.1;PA1556;PA1557,0
node19,PA1020;PA1021;PA1022;PA1023;PA1024;PA1025,0.008179959
node19,PA5230;PA5231;PA5232,0.001953125
node19,PA5170;PA5171;PA5172;PA5173,0.00204918
node19,PA0617;PA0618;PA0619;PA0620;PA0621,0.004246285
node19,PA3911;PA3912;PA3913,0.002074689
node19,PA4773;PA4774;PA4775;PA4776;PA4777,0
node19,PA1915;PA1916;PA1917;PA1918,0.010183299
node19,PA4810;PA4811;PA4812,0
node19,PA0633;PA0634;PA0635,0
node19,PA0646;PA0647;PA0648,0
node19,PA2564;PA2565;PA2566,0.008528785
node19,PA3142;PA3143;PA3144,0.006085193
node19,PA2171;PA2172;PA2173,0.012396694
node19,PA5157;PA5158;PA5159;PA5160,0.034548946
node19,PA2671;PA2672;PA2673;PA2674;PA2675;PA2676;PA2677;PA2678,0.024830699
node19,PA5185;PA5186;PA5187;PA5188,0.014198783
node19,PA4891;PA4892;PA4893;PA4894,0.016460905
node19,PA2488;PA2489;PA2490,0.006097561
node19,PA4427;PA4428;PA4429;PA4430;PA4431,0.032397408
node19,PA1600;PA1601;PA1602,0.02414487
node19,PA0821;PA0822;PA0823;PA0824,0.035564855
node19,PA0622;PA0623;PA0624,0.008213553
node19,PA2498;PA2499;PA2500,0.03245436
node19,PA3776;PA3777;PA3778,0.025291828
node19,PA2515;PA2516;PA2517;PA2518,0.04040404
node19,PA4467;PA4468;PA4469;PA4470;PA4471,0
node19,PA3186;PA3187;PA3188;PA3189;PA3190,0
node19,PA1891;PA1892;PA1893;PA1894;PA1895;PA1896;PA1897,0
node19,PA3327;PA3328;PA3329;PA3330;PA3331;PA3332;PA3333;PA3334,0
node19,PA0086;PA0087;PA0088;PA0089;PA0090;PA0091,0
node19,PA5447;PA5448;PA5449;PA5450;PA5451;PA5452;PA5453;PA5454,0.003952569
node19,PA3515;PA3516;PA3517;PA3518;PA3519,0
node19,PA4222;PA4223;PA4224;PA4225;PA4226,0
node19,PA3904;PA3905;PA3906;PA3907;PA3908,0.001937985
node19,PA4228;PA4229;PA4230;PA4231,0
node19,PA4908;PA4909;PA4910;PA4911;PA4912,0
node19,PA2110;PA2111;PA2112;PA2113;PA2114,0
node19,PA0105;PA0106;PA0107;PA0108,0
node19,PA5152;PA5153;PA5154;PA5155,0
node19,PA0996;PA0997;PA0998;PA0999;PA1000,0.00203666
node19,PA1900;PA1901;PA1902;PA1903;PA1904;PA1905,0.003952569
node19,PA1070;PA1071;PA1072;PA1073,0.001992032
node19,PA4834;PA4835;PA4836;PA4837,0
node19,PA0070;PA0071;PA0072;PA0073;PA0074;PA0075;PA0076;PA0077,0.009560229
node19,PA2231;PA2232;PA2233;PA2234;PA2235;PA2236;PA2237;PA2238;PA2239;PA2240;PA2241,0.016393442
node19,PA2911;PA2912;PA2913;PA2914,0.001949318
node19,PA5455;PA5456;PA5457;PA5458;PA5459,0.021956088
node19,PA5352;PA5353;PA5354;PA5355,0.003992016
node19,PA3808;PA3809;PA3810;PA3811;PA3812;PA3813;PA3814;PA3815,0.006024096
node19,PA1211;PA1212;PA1213;PA1214;PA1215,0.011299435
node19,PA4705;PA4706;PA4707;PA4708;PA4709,0.028625954
node19,PA4582;PA4583;PA4584;PA4585,0.003738318
node19,PA5167;PA5168;PA5169,0
node19,PA2365;PA2366;PA2367;PA2368;PA2369;PA2370;PA2371;PA2372,0.021568628
node19,PA1216;PA1217;PA1218;PA1219;PA1220;PA1221,0.036511157
node19,PA0082;PA0083;PA0084,0.005988024
node19,PA3058;PA3059;PA3060;PA3061;PA3062;PA3063;PA3064,0.030245747
node19,PA0301;PA0302;PA0303;PA0304,0.021526419
node19,PA1271;PA1272;PA1273;PA1274;PA1275;PA1276;PA1277;PA1278;PA1279;PA1280;PA1281,0.042435423
node19,PA1339;PA1340;PA1341,0.005870841
node19,PA4023;PA4024;PA4025,0.009398496
node19,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0.03047619
node19,PA4550;PA4551;PA4552;PA4553,0.02330097
node19,PA2536;PA2537;PA2538;PA2539;PA2540,0.030592734
node20,PA2637;PA2638;PA2639;PA2640;PA2641;PA2642;PA2643;PA2644;PA2645;PA2646;PA2647;PA2648;PA2649,0
node20,PA3552;PA3553;PA3554;PA3555;PA3556;PA3557;PA3558;PA3559,0
node20,PA2231;PA2232;PA2233;PA2234;PA2235;PA2236;PA2237;PA2238;PA2239;PA2240;PA2241,0
node20,PA1081;PA1082;PA1083;PA1084;PA1085;PA1086;PA1087,0
node20,PA2992;PA2993;PA2994;PA2995;PA2996;PA2997;PA2998;PA2999,0
node20,PA4773;PA4774;PA4775;PA4776;PA4777,0
node20,PA1698;PA1699;PA1700;PA1701;PA1702;PA1703;PA1704;PA1705;PA1706;PA1707;PA1708;PA1709,0.008955224
node20,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node20,PA1271;PA1272;PA1273;PA1274;PA1275;PA1276;PA1277;PA1278;PA1279;PA1280;PA1281,0
node20,PA1690;PA1691;PA1692;PA1693;PA1694;PA1695;PA1696;PA1697,0
node20,PA3607;PA3608;PA3609;PA3610,0
node20,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0.005319149
node20,PA4317;PA4318;PA4319;PA4320;PA4321;PA4322;PA4323,0.011299435
node20,PA4487;PA4488;PA4489;PA4490;PA4491;PA4492,0.009478673
node20,PA1077;PA1078;PA1079;PA1080,0
node20,PA0086;PA0087;PA0088;PA0089;PA0090;PA0091,0.002570694
node20,PA5161;PA5162;PA5163;PA5164;PA5165;PA5166,0
node20,PA1442;PA1443;PA1444;PA1445;PA1446;PA1447;PA1448;PA1449;PA1450;PA1451,0.003134796
node20,PA3646;PA3647;PA3648;PA3649;PA3650;PA3651;PA3652;PA3653;PA3654,0.020356234
node20,PA0889;PA0890;PA0891;PA0892;PA0893,0.002638523
node20,PA1714;PA1715;PA1716;PA1717;PA1718;PA1719;PA1720;PA1721;PA1722;PA1723;PA1724;PA1725,0.005865103
node20,PA0078;PA0079;PA0080;PA0081,0
node20,PA0769;PA0770;PA0771;PA0772;PA0773,0.002557545
node20,PA0070;PA0071;PA0072;PA0073;PA0074;PA0075;PA0076;PA0077,0.016348774
node20,PA1100;PA1101;PA1102;PA1103;PA1104;PA1105,0.005025126
node20,PA0170;PA0171;PA0172,0
node20,PA4810;PA4811;PA4812,0
node20,PA5006;PA5007;PA5008;PA5009;PA5010;PA5011;PA5012;PA5013;PA5014,0.01690141
node20,PA2911;PA2912;PA2913;PA2914,0.002457002
node20,PA4427;PA4428;PA4429;PA4430;PA4431,0.012376238
node20,PA5553;PA5554;PA5555;PA5556;PA5557;PA5558;PA5559;PA5560;PA5561,0.032019705
node20,PA1054;PA1055;PA1056;PA1057;PA1058;PA1059,0.03324808
node20,PA2453;PA2454;PA2455,0.004424779
node20,PA5506;PA5507;PA5508,0.004694836
node20,PA1458;PA1459;PA1460;PA1461;PA1462,0.018276762
node20,PA0064;PA0065;PA0066,0.004273505
node20,PA4058;PA4059;PA4060,0.008988764
node20,PA2903;PA2904;PA2905;PA2906,0.014051522
node20,PA2536;PA2537;PA2538;PA2539;PA2540,0.024096385
node20,PA4452;PA4453;PA4454;PA4455;PA4456,0.026666667
node20,PA1419;PA1420;PA1421,0.006849315
node20,PA3664;PA3665;PA3666;PA3667;PA3668,0.02955665
node20,PA0156;PA0157;PA0158,0.006960557
node20,PA1552;PA1552.1;PA1553;PA1554,0.016317016
node20,PA3313;PA3314;PA3315;PA3316,0.038560413
node20,PA5037;PA5038;PA5039;PA5040;PA5041;PA5042;PA5043;PA5044,0.04278075
node20,PA3327;PA3328;PA3329;PA3330;PA3331;PA3332;PA3333;PA3334,0
node20,PA3542;PA3543;PA3544;PA3545;PA3546;PA3547,0
node20,PA3504;PA3505;PA3506;PA3507;PA3508;PA3509;PA3510;PA3511;PA3512;PA3513;PA3514,0
node20,PA4705;PA4706;PA4707;PA4708;PA4709,0
node20,PA1172;PA1173;PA1174;PA1175;PA1176;PA1177,0
node20,PA3186;PA3187;PA3188;PA3189;PA3190,0
node20,PA4467;PA4468;PA4469;PA4470;PA4471,0.00166113
node20,PA0173;PA0174;PA0175;PA0176;PA0177;PA0178;PA0179,0
node20,PA2259;PA2260;PA2261;PA2262;PA2263,0
node20,PA2552;PA2553;PA2554;PA2555,0
node20,PA4228;PA4229;PA4230;PA4231,0
node20,PA3250;PA3251;PA3252;PA3253;PA3254;PA3255,0.003327787
node20,PA2011;PA2012;PA2013;PA2014;PA2015,0.001727116
node20,PA4222;PA4223;PA4224;PA4225;PA4226,0.003418803
node20,PA2671;PA2672;PA2673;PA2674;PA2675;PA2676;PA2677;PA2678,0.011551155
node20,PA0586;PA0587;PA0588,0
node20,PA5447;PA5448;PA5449;PA5450;PA5451;PA5452;PA5453;PA5454,0.009404388
node20,PA5384;PA5385;PA5386;PA5387;PA5388,0.006896552
node20,PA0105;PA0106;PA0107;PA0108,0
node20,PA5091;PA5092;PA5093;PA5094;PA5095;PA5096,0.009803922
node20,PA0323;PA0324;PA0325;PA0326,0.006956522
node20,PA1255;PA1256;PA1257;PA1258;PA1259;PA1260,0.016474465
node20,PA3181;PA3182;PA3183,0.001766785
node20,PA5097;PA5098;PA5099,0.001795332
node20,PA0208;PA0209;PA0210;PA0211;PA0212;PA0213;PA0214,0.031198686
node20,PA3498;PA3499;PA3500;PA3501;PA3502;PA3503,0.028192371
node20,PA3515;PA3516;PA3517;PA3518;PA3519,0.017035775
node20,PA1317;PA1318;PA1319;PA1320;PA1321,0.019607844
node20,PA2393;PA2394;PA2395,0
node20,PA3232;PA3233;PA3234;PA3235,0.007104796
node20,PA0878;PA0879;PA0880;PA0881;PA0882;PA0883,0.016286645
node20,PA3362;PA3363;PA3364;PA3365;PA3366,0.019469026
node20,PA3191;PA3192;PA3193,0.005181347
node20,PA5352;PA5353;PA5354;PA5355,0.018675722
node20,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0.04405286
node20,PA2399;PA2400;PA2402,0.003546099
node20,PA3404;PA3405;PA3406,0.013769363
node20,PA2411;PA2412;PA2413,0.023214286
node20,PA0202;PA0203;PA0204;PA0205;PA0206,0.03685092
node20,PA3459;PA3460;PA3461,0.017421603
node20,PA0744;PA0745;PA0746;PA0747,0.02247191
node20,PA0523;PA0524;PA0525,0.010600707
node20,PA1985;PA1986;PA1987;PA1988;PA1989;PA1990,0.04858934
node20,PA4023;PA4024;PA4025,0.030821918
node20,PA4793;PA4794;PA4795;PA4796,0.038394414
node21,PA0509;PA0510;PA0511;PA0512;PA0513;PA0514;PA0515;PA0516;PA0517;PA0518;PA0519,0
node21,PA3372;PA3373;PA3374;PA3375;PA3376;PA3377;PA3378;PA3379;PA3380;PA3381;PA3382;PA3383;PA3384,0
node21,PA3151;PA3152;PA3153;PA3154;PA3155;PA3156;PA3157;PA3158,0
node21,PA1172;PA1173;PA1174;PA1175;PA1176;PA1177,0
node21,PA3145;PA3146;PA3147;PA3148;PA3149;PA3150,0
node21,PA3904;PA3905;PA3906;PA3907;PA3908,0
node21,PA3870;PA3871;PA3872;PA3873;PA3874;PA3875;PA3876;PA3877,0.004264392
node21,PA1664;PA1665;PA1666;PA1667;PA1668;PA1669;PA1670;PA1671,0
node21,PA3362;PA3363;PA3364;PA3365;PA3366,0
node21,PA1656;PA1657;PA1658;PA1659,0
node21,PA2011;PA2012;PA2013;PA2014;PA2015,0.001980198
node21,PA5170;PA5171;PA5172;PA5173,0
